file,type,length,modification,result
667,Reggae,2,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 19:50:34"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1460,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1460,""Album"":""mp3"",""Title"":""Sharpen The Knife"",""Artist"":""Explode Into Colors"",""Comment"":"""",""Track Number"":"""",""Genre"":""Reggae"",""bucket_id"":""22150"",""duration_ms"":29600,""acrid"":""f38bb9f4845167b14adfbae2bbf2e931"",""title"":""000667.mp3.db"",""play_offset_ms"":1640},{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1460,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1460,""Album"":""mp3"",""Title"":""Sharpen The Knife"",""Artist"":""Explode Into Colors"",""Comment"":"""",""Track Number"":"""",""Genre"":""Reggae"",""bucket_id"":""22150"",""duration_ms"":29600,""acrid"":""2010b5891bbc9750e24dbeeb0cd26146"",""title"":""000667.mp3.db"",""play_offset_ms"":1640}]},""result_type"":0,""cost_time"":0.14000010490417}
"
676,Hip-Hop,2,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 19:50:36"",""custom_files"":[{""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1200,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1200,""Album"":""Change Thoughts (radio edit)"",""bucket_id"":""22150"",""duration_ms"":29700,""acrid"":""e03f30a2f77481b570aceff410491d34"",""title"":""000676.mp3.db"",""Title"":""The Tension"",""play_offset_ms"":1740,""Artist"":""Fanatic""},{""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1200,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1200,""Album"":""Change Thoughts (radio edit)"",""bucket_id"":""22150"",""duration_ms"":29700,""acrid"":""793d18cdb2be8bd8cec01a7e93c27fbb"",""title"":""000676.mp3.db"",""Title"":""The Tension"",""play_offset_ms"":1740,""Artist"":""Fanatic""}]},""result_type"":0,""cost_time"":0.70799994468689}
"
690,Rock,2,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:50:37"",""custom_files"":[{""acrid"":""a3f4935d9ec0a96d3569d25c16579c3a"",""db_end_time_offset_ms"":1360,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1360,""play_offset_ms"":1740,""Title"":""Cataclysm"",""score"":100,""Artist"":""Flying Luttenbachers"",""Comment"":"""",""Track Number"":"""",""Genre"":""Rock"",""Album"":""Cataclysm"",""title"":""000690.mp3.db"",""db_begin_time_offset_ms"":0,""bucket_id"":""22150"",""duration_ms"":29700}]},""result_type"":0,""cost_time"":0.1340000629425,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
694,Hip-Hop,2,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:50:38"",""custom_files"":[{""acrid"":""da97c2b45ed754f8510d5c15d9e39980"",""db_end_time_offset_ms"":1320,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1320,""play_offset_ms"":1720,""Artist"":""Food For Animals"",""score"":100,""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""Album"":""mp3"",""title"":""000694.mp3.db"",""db_begin_time_offset_ms"":0,""Title"":""Planet Say (featuring Faust)"",""bucket_id"":""22150"",""duration_ms"":29700}]},""result_type"":0,""cost_time"":0.14299988746643,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
695,Hip-Hop,2,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 19:50:39"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1520,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1520,""Album"":""Cock Rock Disco 2006 Free Compilation"",""Title"":""Elephants"",""Artist"":""Food For Animals"",""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""duration_ms"":29640,""acrid"":""c270f2fef4e7959832231835cf891f1d"",""title"":""000695.mp3.db"",""play_offset_ms"":1720,""bucket_id"":""22150""}]},""result_type"":0,""cost_time"":0.5789999961853}
"
704,Latin,2,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:50:40"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1560,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1560,""play_offset_ms"":1720,""Title"":""Mano De Dios"",""score"":100,""Comment"":"""",""Track Number"":"""",""Genre"":""Latin"",""title"":""000704.mp3.db"",""Album"":""Macondo"",""Artist"":""Fosforo"",""acrid"":""1bb8b24bfe4d81fd367028e31c1efc7c"",""bucket_id"":""22150"",""duration_ms"":29700}]},""cost_time"":0.14999985694885,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
705,Latin,2,original,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":0.66700005531311,""metadata"":{""custom_files"":[{""acrid"":""66c6e956c156675af3f6043393214d76"",""bucket_id"":""22150"",""duration_ms"":29580,""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1320,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1320,""play_offset_ms"":1720,""Album"":""Macondo"",""Title"":""Tio Cocodrilo"",""Artist"":""Fosforo"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin"",""title"":""000705.mp3.db""}],""timestamp_utc"":""2024-06-11 19:50:41""}}
"
706,Latin,2,original,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:50:42"",""custom_files"":[{""Artist"":""Fosforo"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin"",""Album"":""Macondo"",""title"":""000706.mp3.db"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1500,""sample_begin_time_offset_ms"":0,""acrid"":""98ab79df3bda4365e7860deb8003179e"",""play_offset_ms"":1720,""score"":100,""bucket_id"":""22150"",""duration_ms"":29740,""Title"":""Esto Es Califas"",""sample_end_time_offset_ms"":1500}]},""cost_time"":0.62700009346008}
"
707,Latin,2,original,"{""cost_time"":0.13399982452393,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:50:43"",""custom_files"":[{""db_end_time_offset_ms"":1520,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1520,""play_offset_ms"":1720,""title"":""000707.mp3.db"",""Album"":""Macondo"",""Title"":""Cochabamba"",""Artist"":""Fosforo"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin"",""score"":100,""duration_ms"":29700,""acrid"":""2acc4a03690fac9852c80c11c9796024"",""bucket_id"":""22150"",""db_begin_time_offset_ms"":0}]}}
"
708,Latin,2,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:50:44"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1120,""Genre"":""Latin"",""sample_end_time_offset_ms"":1120,""play_offset_ms"":1740,""score"":100,""Album"":""Macondo"",""sample_begin_time_offset_ms"":0,""title"":""000708.mp3.db"",""bucket_id"":""22150"",""acrid"":""7226966957572c5412415e168fe5243a"",""Track Number"":"""",""Title"":""Desconocido"",""Comment"":"""",""Artist"":""Fosforo"",""duration_ms"":29620}]},""result_type"":0,""cost_time"":0.132000207901,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
709,Latin,2,original,"{""cost_time"":0.13700008392334,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:50:45"",""custom_files"":[{""db_end_time_offset_ms"":1360,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1360,""play_offset_ms"":1720,""Track Number"":"""",""Genre"":""Latin"",""title"":""000709.mp3.db"",""Album"":""Macondo"",""acrid"":""c7cac303ad05c4f2ad2548106b92c71f"",""score"":100,""duration_ms"":29740,""bucket_id"":""22150"",""Comment"":"""",""Artist"":""Fosforo"",""Title"":""Cumbia De Obama"",""db_begin_time_offset_ms"":0}]}}
"
714,Folk,2,original,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:50:46"",""custom_files"":[{""Album"":""The Cult From Moon Mountain"",""title"":""000714.mp3.db"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1600,""sample_begin_time_offset_ms"":0,""acrid"":""64164872ca450c5502d9ba2c96baa32c"",""play_offset_ms"":1720,""score"":100,""Artist"":""Fursaxa"",""Track Number"":"""",""bucket_id"":""22150"",""Comment"":"""",""duration_ms"":29700,""Genre"":""Folk"",""Title"":""Circle Moon"",""sample_end_time_offset_ms"":1600}]},""cost_time"":0.6969997882843}
"
715,Folk,2,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":0.70099997520447,""metadata"":{""timestamp_utc"":""2024-06-11 19:50:47"",""custom_files"":[{""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1360,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1360,""play_offset_ms"":1700,""Album"":""Kobold Moon"",""Title"":""Kokopelli"",""Artist"":""Fursaxa"",""bucket_id"":""22150"",""duration_ms"":29700,""acrid"":""d6b87efb15fd721335ad1a3fc84aa187"",""title"":""000715.mp3.db""}]},""result_type"":0}
"
716,Folk,2,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":0.58799982070923,""metadata"":{""timestamp_utc"":""2024-06-11 19:50:49"",""custom_files"":[{""score"":100,""Title"":""Saxalainen"",""db_end_time_offset_ms"":1540,""Artist"":""Fursaxa"",""sample_end_time_offset_ms"":1540,""play_offset_ms"":1740,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""Album"":""Kobold Moon"",""bucket_id"":""22150"",""duration_ms"":29700,""acrid"":""99d8d9cb88445e9cc95378c3f7976791"",""title"":""000716.mp3.db"",""sample_begin_time_offset_ms"":0,""db_begin_time_offset_ms"":0}]},""result_type"":0}
"
718,Folk,2,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":0.71599984169006,""metadata"":{""timestamp_utc"":""2024-06-11 19:50:50"",""custom_files"":[{""Artist"":""Fursaxa"",""Title"":""Song Of The Spindle Berry"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1620,""play_offset_ms"":1740,""Album"":""Kobold Moon"",""bucket_id"":""22150"",""duration_ms"":29740,""acrid"":""a225adac2fdefc4f510169f4cdb6e305"",""title"":""000718.mp3.db"",""db_end_time_offset_ms"":1620,""db_begin_time_offset_ms"":0,""score"":100}]},""result_type"":0}
"
777,Rock,2,original,"{""cost_time"":0.13000011444092,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:50:51"",""custom_files"":[{""db_end_time_offset_ms"":1440,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1440,""play_offset_ms"":1740,""title"":""000777.mp3.db"",""Album"":""Quickies"",""acrid"":""421d292aa0567dc8b9e5b086abf53e9d"",""duration_ms"":29640,""score"":100,""Track Number"":"""",""bucket_id"":""22150"",""Title"":""Relaxing"",""Comment"":"""",""Artist"":""Glove Compartment"",""Genre"":""Rock"",""db_begin_time_offset_ms"":0}]}}
"
814,Folk,2,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:50:52"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1480,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1480,""play_offset_ms"":1740,""score"":100,""Title"":""Motion Passings"",""Artist"":""Hall of Fame"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""title"":""000814.mp3.db"",""acrid"":""6254040669d82400bb7110076179b346"",""Album"":""Hall of Fame"",""bucket_id"":""22150"",""duration_ms"":29700}]},""result_type"":0,""cost_time"":0.15899991989136,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
821,Pop,2,original,"{""cost_time"":0.60599994659424,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":720,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":720,""play_offset_ms"":1740,""Artist"":""Hecuba"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""acrid"":""e7117311dc937bb577036820657ac3cb"",""Album"":""Sir 12\"" EP"",""score"":100,""title"":""000821.mp3.db"",""Title"":""Sir"",""bucket_id"":""22150"",""duration_ms"":29680,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 19:50:53""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
822,Pop,2,original,"{""cost_time"":0.70900011062622,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":1320,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1320,""play_offset_ms"":1700,""acrid"":""8c52ed35213d01c00af5143536982bb5"",""Album"":""Sir 12\"" EP"",""Genre"":""Pop"",""score"":100,""Track Number"":"""",""title"":""000822.mp3.db"",""Comment"":"""",""bucket_id"":""22150"",""Title"":""Tom & Jerry"",""duration_ms"":29600,""Artist"":""Hecuba"",""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 19:50:55""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
825,Rock,2,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":0.67799997329712,""metadata"":{""timestamp_utc"":""2024-06-11 19:50:56"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1640,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1640,""play_offset_ms"":1740,""Title"":""Death March"",""Artist"":""Here Comes A Big Black Cloud!!"",""Comment"":"""",""Track Number"":"""",""Genre"":""Rock"",""bucket_id"":""22150"",""duration_ms"":29700,""acrid"":""af594071fea28c9652a150fa29ffe456"",""title"":""000825.mp3.db"",""Album"":""Pompeii""}]},""result_type"":0}
"
853,International,2,original,"{""cost_time"":0.14599990844727,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:50:57"",""custom_files"":[{""db_end_time_offset_ms"":1480,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1480,""play_offset_ms"":1720,""title"":""000853.mp3.db"",""Album"":""Black Mirror: Reflections In Global Musics (1915-1955)"",""Title"":""Welsinsni Melodyi"",""Artist"":""Hutzl Ukranian Ensemble"",""Comment"":"""",""Track Number"":"""",""Genre"":""International"",""score"":100,""duration_ms"":29740,""acrid"":""0cd04127170e9f16820e8a19fa844771"",""bucket_id"":""22150"",""db_begin_time_offset_ms"":0}]}}
"
890,Free Folk,2,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:50:58"",""custom_files"":[{""Title"":""Softly Tomorrow"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1600,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1600,""play_offset_ms"":1720,""Track Number"":"""",""Genre"":""Free Folk"",""score"":100,""title"":""000890.mp3.db"",""Album"":""Century of Moonlight"",""Comment"":"""",""Artist"":""Ilyas Ahmed"",""acrid"":""f496874d29a745949634b759b212782b"",""bucket_id"":""22150"",""duration_ms"":29700}]},""cost_time"":0.13700008392334,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
892,Free Folk,2,original,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:50:59"",""custom_files"":[{""Album"":""The Vertigo of Dawn"",""title"":""000892.mp3.db"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1540,""sample_begin_time_offset_ms"":0,""acrid"":""8237d5b8738387885b4f64208fb60ae1"",""play_offset_ms"":1720,""Title"":""Phantom Sky"",""Artist"":""Ilyas Ahmed"",""score"":100,""Comment"":"""",""Track Number"":"""",""Genre"":""Free Folk"",""bucket_id"":""22150"",""duration_ms"":29700,""sample_end_time_offset_ms"":1540}]},""cost_time"":0.57100009918213}
"
897,Noise,2,original,"{""status"":{""msg"":""Success"",""code"":0,""version"":""1.0""},""result_type"":0,""cost_time"":0.59000015258789,""metadata"":{""timestamp_utc"":""2024-06-11 19:51:00"",""custom_files"":[{""title"":""000897.mp3.db"",""Album"":""White Hymn"",""db_begin_time_offset_ms"":0,""score"":100,""db_end_time_offset_ms"":1560,""play_offset_ms"":1720,""sample_end_time_offset_ms"":1560,""bucket_id"":""22150"",""Title"":""02"",""Artist"":""Infinite Body"",""duration_ms"":29660,""sample_begin_time_offset_ms"":0,""Comment"":"""",""Track Number"":"""",""Genre"":""Noise"",""acrid"":""e42c9c7716c58a8487db206928b4a67c""}]}}
"
993,Rock,2,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:51:01"",""custom_files"":[{""acrid"":""accc08a1716403bb2eecfea2f2444164"",""db_end_time_offset_ms"":1260,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1260,""play_offset_ms"":1700,""Comment"":"""",""Track Number"":"""",""Genre"":""Rock"",""Album"":""The Sounds of Megaphone Unlimited"",""title"":""000993.mp3.db"",""db_begin_time_offset_ms"":0,""score"":100,""Title"":""Or So I've Been Told"",""Artist"":""Jad Fair and Jason Willett"",""bucket_id"":""22150"",""duration_ms"":29740}]},""result_type"":0,""cost_time"":0.12800002098083,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
995,Noise,2,original,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:51:02"",""custom_files"":[{""Album"":""The Death of Patience"",""title"":""000995.mp3.db"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1540,""sample_begin_time_offset_ms"":0,""acrid"":""bc59b8bb86502bcb4526a62365f64500"",""play_offset_ms"":1720,""score"":100,""Title"":""No Good Deed Goes Unpunished"",""sample_end_time_offset_ms"":1540,""Artist"":""Kevin Shields"",""bucket_id"":""22150"",""duration_ms"":29740,""Comment"":"""",""Track Number"":"""",""Genre"":""Noise""}]},""cost_time"":0.66799998283386}
"
997,Noise,2,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":0.84400010108948,""metadata"":{""timestamp_utc"":""2024-06-11 19:51:04"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1500,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1500,""play_offset_ms"":1740,""Title"":""Nothing's Ever Ending"",""Album"":""The Death of Patience"",""Artist"":""Kevin Shields"",""Comment"":"""",""Track Number"":"""",""Genre"":""Noise"",""duration_ms"":29740,""acrid"":""a5edc861f2e689512f69798b110cd695"",""title"":""000997.mp3.db"",""bucket_id"":""22150""}]},""result_type"":0}
"
998,Noise,2,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 19:51:05"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":1420,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":1420,""Album"":""The Death of Patience"",""Comment"":"""",""Track Number"":"""",""Genre"":""Noise"",""bucket_id"":""22150"",""duration_ms"":29700,""acrid"":""16ce5a10cf8950c6df7add5849d3b9b7"",""title"":""000998.mp3.db"",""Title"":""Apparently"",""play_offset_ms"":1720,""Artist"":""Kevin Shields""}]},""result_type"":0,""cost_time"":0.70499992370605}
"
